country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,biomass_stock_2000_Mt,avg_biomass_per_ha_Mt,Year,Biomass Loss,co2_stock_2000_Mt,CO2 Emissions,gain_2000_2012_ha,Tree Cover Loss
Mozambique,Zambezia,Chinde,10,411825,384911,384453,34.63,0,2014,0.04,63.49,0.07,214,354
Mozambique,Zambezia,Chinde,10,411825,384911,384453,34.63,0,2015,0.03,63.49,0.05,214,249
Mozambique,Zambezia,Chinde,10,411825,384911,384453,34.63,0,2016,0.06,63.49,0.1,214,469
Mozambique,Zambezia,Chinde,10,411825,384911,384453,34.63,0,2017,0.06,63.49,0.11,214,542
Mozambique,Zambezia,Chinde,10,411825,384911,384453,34.63,0,2018,0.01,63.49,0.02,214,122
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2001,0.14,62.79,0.25,214,965
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2002,0.03,62.79,0.06,214,248
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2003,0.02,62.79,0.04,214,160
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2004,0.02,62.79,0.04,214,150
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2005,0.03,62.79,0.05,214,225
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2006,0.02,62.79,0.05,214,199
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2007,0.02,62.79,0.03,214,124
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2008,0.04,62.79,0.07,214,302
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2009,0.03,62.79,0.06,214,253
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2010,0.06,62.79,0.11,214,470
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2011,0.01,62.79,0.02,214,89
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2012,0.04,62.79,0.07,214,323
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2013,0.02,62.79,0.04,214,184
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2014,0.04,62.79,0.07,214,352
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2015,0.03,62.79,0.05,214,247
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2016,0.06,62.79,0.1,214,467
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2017,0.06,62.79,0.11,214,539
Mozambique,Zambezia,Chinde,15,411825,377987,374296,34.25,0,2018,0.01,62.79,0.02,214,121
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2001,0.14,49.24,0.25,214,958
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2002,0.03,49.24,0.06,214,239
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2003,0.02,49.24,0.04,214,149
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2004,0.02,49.24,0.03,214,144
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2005,0.03,49.24,0.05,214,217
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2006,0.02,49.24,0.04,214,186
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2007,0.02,49.24,0.03,214,117
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2008,0.04,49.24,0.07,214,287
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2009,0.03,49.24,0.06,214,243
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2010,0.06,49.24,0.11,214,452
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2011,0.01,49.24,0.02,214,84
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2012,0.04,49.24,0.07,214,299
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2013,0.02,49.24,0.03,214,159
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2014,0.04,49.24,0.07,214,325
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2015,0.03,49.24,0.05,214,232
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2016,0.05,49.24,0.1,214,431
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2017,0.05,49.24,0.1,214,470
Mozambique,Zambezia,Chinde,20,411825,264282,311044,26.86,0,2018,0.01,49.24,0.02,214,104
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2001,0.13,45.56,0.25,214,952
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2002,0.03,45.56,0.06,214,236
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2003,0.02,45.56,0.04,214,146
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2004,0.02,45.56,0.03,214,142
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2005,0.03,45.56,0.05,214,214
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2006,0.02,45.56,0.04,214,183
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2007,0.02,45.56,0.03,214,116
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2008,0.04,45.56,0.07,214,281
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2009,0.03,45.56,0.06,214,239
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2010,0.06,45.56,0.11,214,444
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2011,0.01,45.56,0.02,214,83
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2012,0.04,45.56,0.07,214,293
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2013,0.02,45.56,0.03,214,153
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2014,0.04,45.56,0.07,214,314
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2015,0.03,45.56,0.05,214,225
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2016,0.05,45.56,0.1,214,419
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2017,0.05,45.56,0.1,214,450
Mozambique,Zambezia,Chinde,25,411825,236892,286874,24.85,0,2018,0.01,45.56,0.02,214,100
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2001,0.13,35.06,0.24,214,905
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2002,0.03,35.06,0.06,214,219
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2003,0.02,35.06,0.03,214,133
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2004,0.02,35.06,0.03,214,128
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2005,0.03,35.06,0.05,214,194
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2006,0.02,35.06,0.04,214,167
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2007,0.01,35.06,0.03,214,105
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2008,0.03,35.06,0.06,214,254
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2009,0.03,35.06,0.06,214,223
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2010,0.06,35.06,0.1,214,408
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2011,0.01,35.06,0.02,214,74
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2012,0.03,35.06,0.06,214,266
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2013,0.01,35.06,0.03,214,125
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2014,0.03,35.06,0.06,214,272
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2015,0.03,35.06,0.05,214,209
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2016,0.05,35.06,0.09,214,389
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2017,0.05,35.06,0.09,214,398
Mozambique,Zambezia,Chinde,30,411825,167651,230636,19.12,0,2018,0.01,35.06,0.02,214,89
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2001,0.11,12.55,0.2,214,710
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2002,0.02,12.55,0.04,214,148
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2003,0.01,12.55,0.02,214,80
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2004,0.01,12.55,0.02,214,81
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2005,0.02,12.55,0.03,214,120
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2006,0.01,12.55,0.03,214,97
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2007,0.01,12.55,0.02,214,65
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2008,0.02,12.55,0.04,214,142
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2009,0.02,12.55,0.04,214,134
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2010,0.04,12.55,0.07,214,257
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2011,0.01,12.55,0.01,214,44
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2012,0.02,12.55,0.04,214,137
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2013,0.01,12.55,0.01,214,54
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2014,0.02,12.55,0.03,214,115
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2015,0.02,12.55,0.03,214,116
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2016,0.04,12.55,0.07,214,254
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2017,0.03,12.55,0.05,214,206
Mozambique,Zambezia,Chinde,50,411825,48535,78644,6.84,0,2018,0.01,12.55,0.01,214,49
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2001,0.01,0.32,0.01,214,37
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2002,0,0.32,0,214,8
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2003,0,0.32,0,214,9
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2004,0,0.32,0,214,5
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2005,0,0.32,0,214,9
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2006,0,0.32,0,214,9
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2007,0,0.32,0,214,8
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2008,0,0.32,0.01,214,15
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2009,0,0.32,0.01,214,13
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2010,0,0.32,0.01,214,19
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2011,0,0.32,0,214,4
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2012,0,0.32,0,214,8
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2013,0,0.32,0,214,0
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2014,0,0.32,0,214,1
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2015,0,0.32,0,214,1
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2016,0,0.32,0,214,1
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2017,0,0.32,0,214,1
Mozambique,Zambezia,Chinde,75,411825,894,9920,0.17,0,2018,0,0.32,0,214,0
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2001,0.09,215.81,0.16,967,647
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2002,0.55,215.81,1.01,967,4010
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2003,0.14,215.81,0.25,967,971
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2004,0.65,215.81,1.19,967,4693
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2005,0.48,215.81,0.89,967,3324
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2006,0.33,215.81,0.6,967,2282
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2007,0.44,215.81,0.81,967,2993
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2008,0.82,215.81,1.51,967,5701
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2009,0.52,215.81,0.95,967,3667
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2010,1.68,215.81,3.07,967,11874
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2011,0.36,215.81,0.66,967,2476
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2012,0.39,215.81,0.72,967,2726
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2013,0.72,215.81,1.32,967,4717
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2014,1.24,215.81,2.27,967,7784
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2015,0.88,215.81,1.62,967,5848
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2016,0.89,215.81,1.63,967,5560
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2017,1.39,215.81,2.54,967,9063
Mozambique,Zambezia,Gile,10,897101,877084,861353,117.71,0,2018,0.79,215.81,1.45,967,5260
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2001,0.09,211.68,0.16,967,642
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2002,0.55,211.68,1.01,967,3971
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2003,0.14,211.68,0.25,967,962
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2004,0.64,211.68,1.18,967,4649
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2005,0.48,211.68,0.89,967,3310
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2006,0.33,211.68,0.6,967,2267
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2007,0.44,211.68,0.81,967,2967
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2008,0.82,211.68,1.5,967,5647
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2009,0.52,211.68,0.95,967,3625
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2010,1.67,211.68,3.06,967,11752
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2011,0.36,211.68,0.66,967,2455
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2012,0.39,211.68,0.72,967,2704
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2013,0.72,211.68,1.31,967,4678
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2014,1.24,211.68,2.27,967,7765
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2015,0.88,211.68,1.61,967,5813
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2016,0.89,211.68,1.63,967,5556
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2017,1.38,211.68,2.54,967,9042
Mozambique,Zambezia,Gile,15,897101,832238,804822,115.46,0,2018,0.79,211.68,1.45,967,5229
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2001,0.09,200.43,0.16,967,598
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2002,0.53,200.43,0.98,967,3692
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2003,0.13,200.43,0.24,967,903
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2004,0.62,200.43,1.14,967,4325
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2005,0.48,200.43,0.87,967,3184
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2006,0.32,200.43,0.58,967,2143
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2007,0.43,200.43,0.79,967,2832
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2008,0.8,200.43,1.47,967,5337
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2009,0.5,200.43,0.91,967,3328
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2010,1.61,200.43,2.96,967,10904
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2011,0.35,200.43,0.64,967,2300
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2012,0.38,200.43,0.7,967,2557
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2013,0.71,200.43,1.29,967,4520
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2014,1.23,200.43,2.25,967,7648
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2015,0.86,200.43,1.58,967,5573
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2016,0.88,200.43,1.62,967,5495
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2017,1.37,200.43,2.51,967,8815
Mozambique,Zambezia,Gile,20,897101,739105,702673,109.33,0,2018,0.78,200.43,1.43,967,5048
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2001,0.08,198.26,0.16,967,582
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2002,0.52,198.26,0.96,967,3599
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2003,0.13,198.26,0.24,967,883
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2004,0.61,198.26,1.13,967,4218
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2005,0.47,198.26,0.87,967,3139
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2006,0.31,198.26,0.58,967,2100
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2007,0.43,198.26,0.79,967,2790
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2008,0.79,198.26,1.45,967,5237
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2009,0.49,198.26,0.9,967,3241
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2010,1.59,198.26,2.92,967,10650
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2011,0.35,198.26,0.63,967,2252
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2012,0.38,198.26,0.7,967,2508
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2013,0.7,198.26,1.29,967,4483
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2014,1.23,198.26,2.25,967,7619
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2015,0.86,198.26,1.57,967,5508
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2016,0.88,198.26,1.62,967,5473
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2017,1.36,198.26,2.5,967,8742
Mozambique,Zambezia,Gile,25,897101,724167,695775,108.14,0,2018,0.77,198.26,1.42,967,5002
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2001,0.08,188.94,0.15,967,540
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2002,0.5,188.94,0.92,967,3344
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2003,0.13,188.94,0.23,967,831
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2004,0.59,188.94,1.08,967,3919
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2005,0.46,188.94,0.84,967,2996
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2006,0.3,188.94,0.56,967,1988
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2007,0.42,188.94,0.77,967,2676
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2008,0.77,188.94,1.41,967,4960
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2009,0.47,188.94,0.87,967,3032
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2010,1.54,188.94,2.82,967,10004
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2011,0.34,188.94,0.61,967,2132
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2012,0.37,188.94,0.67,967,2377
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2013,0.69,188.94,1.26,967,4308
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2014,1.21,188.94,2.23,967,7476
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2015,0.84,188.94,1.53,967,5266
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2016,0.87,188.94,1.6,967,5365
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2017,1.34,188.94,2.45,967,8431
Mozambique,Zambezia,Gile,30,897101,667112,607801,103.06,0,2018,0.76,188.94,1.39,967,4812
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2001,0.04,123.66,0.07,967,245
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2002,0.25,123.66,0.47,967,1538
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2003,0.07,123.66,0.13,967,417
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2004,0.31,123.66,0.57,967,1873
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2005,0.26,123.66,0.48,967,1570
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2006,0.18,123.66,0.32,967,1071
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2007,0.28,123.66,0.51,967,1669
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2008,0.49,123.66,0.89,967,2907
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2009,0.3,123.66,0.55,967,1768
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2010,0.95,123.66,1.74,967,5654
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2011,0.23,123.66,0.43,967,1391
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2012,0.24,123.66,0.43,967,1401
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2013,0.49,123.66,0.91,967,2909
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2014,0.97,123.66,1.77,967,5722
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2015,0.61,123.66,1.12,967,3592
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2016,0.69,123.66,1.27,967,4067
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2017,0.98,123.66,1.79,967,5784
Mozambique,Zambezia,Gile,50,897101,401301,356250,67.45,0,2018,0.55,123.66,1.01,967,3285
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2001,0,1.42,0,967,3
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2002,0,1.42,0,967,12
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2003,0,1.42,0,967,3
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2004,0,1.42,0,967,9
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2005,0,1.42,0,967,6
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2006,0,1.42,0,967,2
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2007,0,1.42,0,967,11
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2008,0,1.42,0.01,967,23
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2009,0.01,1.42,0.01,967,29
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2010,0.02,1.42,0.04,967,111
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2011,0.01,1.42,0.02,967,52
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2012,0,1.42,0.01,967,22
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2013,0.01,1.42,0.02,967,49
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2014,0.02,1.42,0.03,967,82
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2015,0.01,1.42,0.02,967,57
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2016,0.01,1.42,0.02,967,59
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2017,0.01,1.42,0.03,967,74
Mozambique,Zambezia,Gile,75,897101,3801,2954,0.77,0,2018,0.01,1.42,0.01,967,26
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2001,0.18,111.71,0.33,1415,1280
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2002,0.57,111.71,1.04,1415,4048
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2003,0.24,111.71,0.44,1415,1660
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2004,0.13,111.71,0.25,1415,955
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2005,0.77,111.71,1.42,1415,5543
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2006,0.75,111.71,1.38,1415,4968
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2007,0.34,111.71,0.62,1415,2324
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2008,0.27,111.71,0.49,1415,1865
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2009,0.42,111.71,0.77,1415,2843
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2010,0.19,111.71,0.34,1415,1188
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2011,0.21,111.71,0.38,1415,1443
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2012,0.46,111.71,0.84,1415,2935
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2013,0.38,111.71,0.69,1415,2885
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2014,0.54,111.71,0.99,1415,3626
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2015,0.59,111.71,1.08,1415,3793
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2016,0.45,111.71,0.82,1415,3054
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2017,1.2,111.71,2.19,1415,7984
Mozambique,Zambezia,Gurue,10,564712,547889,539080,60.93,0,2018,0.37,111.71,0.67,1415,2609
Mozambique,Zambezia,Gurue,15,564712,505378,484295,58.42,0,2001,0.18,107.1,0.33,1415,1272
Mozambique,Zambezia,Gurue,15,564712,505378,484295,58.42,0,2002,0.57,107.1,1.04,1415,4040
Mozambique,Zambezia,Gurue,15,564712,505378,484295,58.42,0,2003,0.24,107.1,0.44,1415,1654
Mozambique,Zambezia,Gurue,15,564712,505378,484295,58.42,0,2004,0.13,107.1,0.25,1415,951
Mozambique,Zambezia,Gurue,15,564712,505378,484295,58.42,0,2005,0.77,107.1,1.42,1415,5531
Mozambique,Zambezia,Gurue,15,564712,505378,484295,58.42,0,2006,0.75,107.1,1.37,1415,4956
